dport,ts,total count,count
1295,11,1,1
1296,55,1,1
1297,41,1,1
1298,8,1,1
1299,92,1,1
1300,59,1,1
1301,5,1,1
1302,88,1,1
1303,35,1,1
1304,84,1,1
1305,61,1,1
1306,3,1,1
1307,52,1,1
1308,80,1,1
1309,72,1,1
1310,47,1,1
1311,40,1,1
1312,80,1,1
1313,73,1,1
1314,62,1,1
1315,43,1,1
1316,26,1,1
1317,89,1,1
1318,68,1,1
1319,62,1,1
1320,10,1,1
1321,20,1,1
1322,58,1,1
1323,15,1,1
1324,11,1,1
1325,3,1,1
1326,2,1,1
1327,15,1,1
1328,84,1,1
1329,45,1,1
1330,35,1,1
1331,70,1,1
1332,72,1,1
1333,27,1,1
1334,82,1,1
1335,38,1,1
1336,49,1,1
1337,32,1,1
1338,12,1,1
1339,70,1,1
1340,32,1,1
1341,65,1,1
1342,44,1,1
1343,22,1,1
1344,5,1,1
1345,60,1,1
1346,49,1,1
1347,42,1,1
1348,85,1,1
1349,14,1,1
1350,32,1,1
1351,50,1,1
1352,95,1,1
1353,51,1,1
1354,91,1,1
1355,98,1,1
1356,3,1,1
1357,56,1,1
1358,38,1,1
1359,6,1,1
1360,76,1,1
1361,27,1,1
1362,20,1,1
1363,89,1,1
1364,37,1,1
1365,57,1,1
1366,89,1,1
1367,38,1,1
1368,41,1,1
1369,87,1,1
1370,35,1,1
1371,28,1,1
1372,24,1,1
1373,46,1,1
1374,50,1,1
1375,60,1,1
1376,14,1,1
1377,72,1,1
1378,22,1,1
1379,49,1,1
1380,49,1,1
1381,41,1,1
1382,29,1,1
1383,29,1,1
1384,90,1,1
1385,47,1,1
1386,3,1,1
1387,2,1,1
1388,71,1,1
1389,44,1,1
1390,27,1,1
1391,12,1,1
1392,97,1,1
1393,73,1,1
1394,66,1,1
1395,67,1,1
1396,5,1,1
1397,2,1,1
1398,90,1,1
1399,68,1,1
1400,10,1,1
1401,8,1,1
1402,44,1,1
1403,28,1,1
1404,38,1,1
1405,22,1,1
1406,94,1,1
1407,35,1,1
1408,6,1,1
1409,92,1,1
1410,70,1,1
1411,37,1,1
1412,46,1,1
1413,44,1,1
1414,83,1,1
1415,24,1,1
1416,94,1,1
1417,87,1,1
1418,82,1,1
1419,50,1,1
1420,44,1,1
1421,67,1,1
1422,27,1,1
1423,81,1,1
1424,2,1,1
1425,69,1,1
1426,42,1,1
1427,48,1,1
1428,1,1,1
1429,96,1,1
1430,93,1,1
1431,8,1,1
1432,66,1,1
1433,28,1,1
1434,13,1,1
1435,76,1,1
1436,30,1,1
1437,51,1,1
1438,94,1,1
1439,54,1,1
1440,100,1,1
1441,15,1,1
1442,98,1,1
1443,46,1,1
1444,88,1,1
1445,73,1,1
1446,81,1,1
1447,7,1,1
1448,54,1,1
1449,33,1,1
1450,70,1,1
1451,51,1,1
1452,72,1,1
1453,96,1,1
1454,13,1,1
1455,28,1,1
1456,36,1,1
1457,18,1,1
1458,20,1,1
1459,16,1,1
1460,49,1,1
1461,6,1,1
1462,81,1,1
1463,61,1,1
1464,36,1,1
1465,47,1,1
1466,92,1,1
1467,57,1,1
1468,19,1,1
1469,26,1,1
1470,66,1,1
1471,9,1,1
1472,9,1,1
1473,38,1,1
1474,92,1,1
1475,68,1,1
1476,65,1,1
1477,68,1,1
1478,65,1,1
1479,1,1,1
1480,36,1,1
1481,94,1,1
1482,73,1,1
1483,56,1,1
1484,3,1,1
1485,3,1,1
1486,98,1,1
1487,97,1,1
1488,40,1,1
1489,42,1,1
1490,25,1,1
1491,5,1,1
1492,73,1,1
1493,92,1,1
1494,52,1,1
1495,14,1,1
1496,37,1,1
1497,31,1,1
1498,44,1,1
1499,99,1,1
1500,19,1,1
1501,88,1,1
1502,99,1,1
1503,20,1,1
1504,19,1,1
1505,48,1,1
1506,5,1,1
1507,9,1,1
1508,96,1,1
1509,75,1,1
1510,54,1,1
1511,27,1,1
1512,44,1,1
1513,58,1,1
1514,7,1,1
1515,95,1,1
1516,35,1,1
1517,5,1,1
1518,43,1,1
1519,71,1,1
1520,14,1,1
1521,53,1,1
1522,90,1,1
1523,29,1,1
1524,97,1,1
1525,22,1,1
1526,46,1,1
1527,68,1,1
1528,15,1,1
1529,34,1,1
1530,15,1,1
1531,100,1,1
1532,95,1,1
1533,71,1,1
1534,47,1,1
1535,87,1,1
1536,41,1,1
1537,55,1,1
1538,39,1,1
1539,94,1,1
1540,73,1,1
1541,15,1,1
1542,33,1,1
1543,57,1,1
1544,48,1,1
1545,19,1,1
1546,97,1,1
1547,48,1,1
1548,21,1,1
1549,8,1,1
1550,48,1,1
1551,5,1,1
1552,95,1,1
1553,88,1,1
1554,25,1,1
1555,49,1,1
1556,74,1,1
1557,18,1,1
1558,83,1,1
1559,80,1,1
1560,37,1,1
1561,48,1,1
1562,68,1,1
1563,93,1,1
1564,26,1,1
1565,13,1,1
1566,6,1,1
1567,63,1,1
1568,67,1,1
1569,9,1,1
1570,31,1,1
1571,20,1,1
1572,24,1,1
1573,67,1,1
1574,61,1,1
1575,61,1,1
1576,33,1,1
1577,79,1,1
1578,98,1,1
1579,57,1,1
1580,83,1,1
1581,44,1,1
1582,39,1,1
1583,41,1,1
1584,28,1,1
1585,79,1,1
1586,60,1,1
1587,43,1,1
1588,14,1,1
1589,62,1,1
1590,6,1,1
1591,3,1,1
1592,77,1,1
1593,64,1,1
1594,36,1,1
1595,53,1,1
1596,49,1,1
1597,40,1,1
1598,95,1,1
1599,94,1,1
1600,93,1,1
1601,74,1,1
1602,49,1,1
1603,9,1,1
1604,79,1,1
1605,36,1,1
1606,88,1,1
1607,67,1,1
1608,20,1,1
1609,67,1,1
1610,61,1,1
1611,16,1,1
1612,28,1,1
1613,5,1,1
1614,91,1,1
1615,44,1,1
1616,40,1,1
1617,13,1,1
1618,91,1,1
1619,38,1,1
1620,69,1,1
1621,30,1,1
1622,71,1,1
1623,55,1,1
1624,6,1,1
1625,1,1,1
1626,78,1,1
1627,14,1,1
1628,60,1,1
1629,46,1,1
1630,60,1,1
1631,87,1,1
1632,20,1,1
1633,61,1,1
1634,99,1,1
1635,26,1,1
1636,2,1,1
1637,39,1,1
1638,58,1,1
1639,55,1,1
1640,60,1,1
1641,7,1,1
1642,17,1,1
1643,63,1,1
1644,43,1,1
1645,84,1,1
1646,90,1,1
1647,24,1,1
1648,24,1,1
1649,37,1,1
1650,22,1,1
1651,53,1,1
1652,4,1,1
1653,99,1,1
1654,71,1,1
1655,91,1,1
1656,56,1,1
1657,31,1,1
1658,49,1,1
1659,92,1,1
1660,30,1,1
1661,81,1,1
1662,67,1,1
1663,27,1,1
1664,54,1,1
1665,43,1,1
1666,94,1,1
1667,95,1,1
1668,74,1,1
1669,99,1,1
1670,14,1,1
1671,9,1,1
1672,80,1,1
1673,85,1,1
1674,33,1,1
1675,78,1,1
1676,23,1,1
1677,69,1,1
1678,33,1,1
1679,62,1,1
1680,10,1,1
1681,19,1,1
1682,53,1,1
1683,88,1,1
1684,25,1,1
1685,42,1,1
1686,67,1,1
1687,48,1,1
1688,27,1,1
1689,17,1,1
1690,2,1,1
1691,68,1,1
1692,82,1,1
1693,90,1,1
1694,20,1,1
1695,62,1,1
1696,16,1,1
1697,10,1,1
1698,45,1,1
1699,6,1,1
1700,90,1,1
1701,63,1,1
1702,18,1,1
1703,80,1,1
1704,90,1,1
1705,65,1,1
1706,16,1,1
1707,19,1,1
1708,49,1,1
1709,16,1,1
1710,95,1,1
1711,79,1,1
1712,4,1,1
1713,10,1,1
1714,4,1,1
1715,21,1,1
1716,47,1,1
1717,69,1,1
1718,54,1,1
1719,80,1,1
1720,47,1,1
1721,39,1,1
1722,40,1,1
1723,51,1,1
1724,10,1,1
1725,86,1,1
1726,34,1,1
1727,44,1,1
1728,6,1,1
1729,20,1,1
1730,97,1,1
1731,70,1,1
1732,7,1,1
1733,6,1,1
1734,52,1,1
1735,26,1,1
1736,43,1,1
1737,63,1,1
1738,19,1,1
1739,18,1,1
1740,5,1,1
1741,34,1,1
1742,47,1,1
1743,8,1,1
1744,23,1,1
1745,27,1,1
1746,68,1,1
1747,85,1,1
1748,57,1,1
1749,55,1,1
1750,77,1,1
1751,56,1,1
1752,76,1,1
1753,85,1,1
1754,26,1,1
1755,8,1,1
1756,12,1,1
1757,60,1,1
1758,70,1,1
1759,72,1,1
1760,5,1,1
1761,13,1,1
1762,44,1,1
1763,27,1,1
1764,24,1,1
1765,14,1,1
1766,12,1,1
1767,89,1,1
1768,58,1,1
1769,15,1,1
1770,28,1,1
1771,31,1,1
1772,45,1,1
1773,68,1,1
1774,55,1,1
1775,40,1,1
1776,83,1,1
1777,85,1,1
1778,91,1,1
1779,33,1,1
1780,86,1,1
1781,88,1,1
1782,33,1,1
1783,97,1,1
1784,5,1,1
1785,47,1,1
1786,5,1,1
1787,10,1,1
1788,28,1,1
1789,7,1,1
1790,9,1,1
1791,76,1,1
1792,70,1,1
1793,1,1,1
1794,12,1,1
1795,16,1,1
1796,86,1,1
1797,78,1,1
1798,11,1,1
1799,100,1,1
1800,29,1,1
1801,79,1,1
1802,13,1,1
1803,37,1,1
1804,7,1,1
1805,50,1,1
1806,84,1,1
1807,98,1,1
1808,18,1,1
1809,96,1,1
1810,83,1,1
1811,37,1,1
1812,87,1,1
1813,52,1,1
1814,31,1,1
1815,37,1,1
1816,49,1,1
1817,23,1,1
1818,11,1,1
1819,58,1,1
1820,96,1,1
1821,88,1,1
1822,84,1,1
1823,20,1,1
1824,24,1,1
1825,65,1,1
1826,15,1,1
1827,76,1,1
1828,72,1,1
1829,2,1,1
1830,10,1,1
1831,12,1,1
1832,61,1,1
1833,80,1,1
1834,65,1,1
1835,85,1,1
1836,35,1,1
1837,73,1,1
1838,43,1,1
1839,60,1,1
1840,32,1,1
1841,83,1,1
1842,1,1,1
1843,62,1,1
1844,37,1,1
1845,9,1,1
1846,4,1,1
1847,93,1,1
1848,96,1,1
1849,78,1,1
1850,49,1,1
1851,47,1,1
1852,86,1,1
1853,70,1,1
1854,11,1,1
1855,52,1,1
1856,88,1,1
1857,14,1,1
1858,22,1,1
1859,24,1,1
1860,38,1,1
1861,5,1,1
1862,71,1,1
1863,100,1,1
1864,22,1,1
1865,82,1,1
1866,88,1,1
1867,59,1,1
1868,21,1,1
1869,40,1,1
1870,25,1,1
1871,65,1,1
1872,1,1,1
1873,67,1,1
1874,47,1,1
1875,37,1,1
1876,3,1,1
1877,28,1,1
1878,67,1,1
1879,17,1,1
1880,3,1,1
1881,10,1,1
1882,67,1,1
1883,41,1,1
1884,73,1,1
1885,41,1,1
1886,35,1,1
1887,64,1,1
1888,87,1,1
1889,80,1,1
1890,98,1,1
1891,51,1,1
1892,55,1,1
1893,97,1,1
1894,36,1,1
1895,84,1,1
1896,56,1,1
1897,87,1,1
1898,46,1,1
1899,29,1,1
1900,100,1,1
1901,20,1,1
1902,18,1,1
1903,43,1,1
1904,77,1,1
1905,64,1,1
1906,99,1,1
1907,80,1,1
1908,73,1,1
1909,40,1,1
1910,77,1,1
1911,1,1,1
1912,44,1,1
1913,50,1,1
1914,64,1,1
1915,43,1,1
1916,89,1,1
1917,85,1,1
1918,89,1,1
1919,64,1,1
1920,73,1,1
1921,52,1,1
1922,44,1,1
1923,41,1,1
1924,71,1,1
1925,14,1,1
1926,94,1,1
1927,78,1,1
1928,38,1,1
1929,7,1,1
1930,27,1,1
1931,73,1,1
1932,4,1,1
1933,100,1,1
1934,45,1,1
1935,61,1,1
1936,72,1,1
1937,76,1,1
1938,65,1,1
1939,86,1,1
1940,79,1,1
1941,71,1,1
1942,83,1,1
1943,84,1,1
1944,92,1,1
1945,88,1,1
1946,67,1,1
1947,70,1,1
1948,14,1,1
1949,42,1,1
1950,64,1,1
1951,22,1,1
1952,17,1,1
1953,62,1,1
1954,63,1,1
1955,27,1,1
1956,64,1,1
1957,62,1,1
1958,100,1,1
1959,14,1,1
1960,96,1,1
1961,5,1,1
1962,11,1,1
1963,18,1,1
1964,55,1,1
1965,42,1,1
1966,29,1,1
1967,61,1,1
1968,80,1,1
1969,92,1,1
1970,41,1,1
1971,57,1,1
1972,32,1,1
1973,19,1,1
1974,3,1,1
1975,24,1,1
1976,21,1,1
1977,65,1,1
1978,21,1,1
1979,35,1,1
1980,17,1,1
1981,99,1,1
1982,50,1,1
1983,49,1,1
1984,75,1,1
1985,95,1,1
1986,31,1,1
1987,17,1,1
1988,94,1,1
1989,19,1,1
1990,49,1,1
1991,97,1,1
1992,86,1,1
1993,34,1,1
1994,63,1,1
1995,56,1,1
1996,68,1,1
1997,23,1,1
1998,85,1,1
1999,16,1,1
2000,13,1,1
2001,3,1,1
2002,43,1,1
2003,26,1,1
2004,57,1,1
2005,29,1,1
2006,70,1,1
2007,90,1,1
2008,71,1,1
2009,56,1,1
2010,48,1,1
2011,43,1,1
2012,13,1,1
2013,39,1,1
2014,26,1,1
2015,2,1,1
2016,88,1,1
2017,53,1,1
2018,39,1,1
2019,56,1,1
2020,15,1,1
2021,70,1,1
2022,36,1,1
2023,56,1,1
2024,23,1,1
2025,61,1,1
2026,90,1,1
2027,28,1,1
2028,80,1,1
2029,82,1,1
2030,11,1,1
2031,89,1,1
2032,27,1,1
2033,76,1,1
2034,71,1,1
2035,2,1,1
2036,51,1,1
2037,5,1,1
2038,58,1,1
2039,50,1,1
2040,65,1,1
2041,56,1,1
2042,1,1,1
2043,61,1,1
2044,2,1,1
2045,83,1,1
2046,14,1,1
2047,21,1,1
2048,63,1,1
2049,18,1,1
2050,21,1,1
2051,97,1,1
2052,22,1,1
2053,77,1,1
2054,87,1,1
2055,99,1,1
2056,53,1,1
2057,2,1,1
2058,47,1,1
2059,43,1,1
2060,93,1,1
2061,72,1,1
2062,1,1,1
2063,89,1,1
2064,28,1,1
2065,11,1,1
2066,30,1,1
2067,79,1,1
2068,42,1,1
2069,72,1,1
2070,86,1,1
2071,2,1,1
2072,76,1,1
2073,19,1,1
2074,35,1,1
2075,23,1,1
2076,86,1,1
2077,16,1,1
2078,6,1,1
2079,67,1,1
2080,96,1,1
2081,36,1,1
2082,45,1,1
2083,79,1,1
2084,48,1,1
2085,20,1,1
2086,41,1,1
2087,55,1,1
2088,57,1,1
2089,60,1,1
2090,32,1,1
2091,51,1,1
2092,65,1,1
2093,15,1,1
2094,16,1,1
2095,48,1,1
2096,31,1,1
2097,21,1,1
2098,73,1,1
2099,37,1,1
2100,10,1,1
2101,58,1,1
2102,28,1,1
2103,38,1,1
2104,31,1,1
2105,37,1,1
2106,83,1,1
2107,32,1,1
2108,87,1,1
2109,98,1,1
2110,97,1,1
2111,17,1,1
2112,11,1,1
2113,48,1,1
2114,37,1,1
2115,46,1,1
2116,28,1,1
2117,52,1,1
2118,52,1,1
2119,92,1,1
2120,37,1,1
2121,33,1,1
2122,7,1,1
2123,73,1,1
2124,86,1,1
2125,30,1,1
2126,3,1,1
2127,92,1,1
2128,67,1,1
2129,40,1,1
2130,44,1,1
2131,70,1,1
2132,38,1,1
2133,6,1,1
2134,84,1,1
2135,36,1,1
2136,96,1,1
2137,93,1,1
2138,27,1,1
2139,15,1,1
2140,23,1,1
2141,26,1,1
2142,64,1,1
2143,39,1,1
2144,53,1,1
2145,5,1,1
2146,21,1,1
2147,92,1,1
2148,87,1,1
2149,12,1,1
2150,21,1,1
2151,23,1,1
2152,45,1,1
2153,86,1,1
2154,26,1,1
2155,97,1,1
2156,13,1,1
2157,96,1,1
2158,100,1,1
2159,66,1,1
2160,22,1,1
2161,7,1,1
2162,14,1,1
2163,22,1,1
2164,12,1,1
2165,60,1,1
2166,7,1,1
2167,30,1,1
2168,38,1,1
2169,52,1,1
2170,48,1,1
2171,48,1,1
2172,18,1,1
2173,27,1,1
2174,79,1,1
2175,98,1,1
2176,5,1,1
2177,25,1,1
2178,3,1,1
2179,75,1,1
2180,82,1,1
2181,67,1,1
2182,53,1,1
2183,86,1,1
2184,63,1,1
2185,20,1,1
2186,92,1,1
2187,86,1,1
2188,99,1,1
2189,100,1,1
2190,34,1,1
2191,85,1,1
2192,41,1,1
2193,88,1,1
2194,14,1,1
2195,55,1,1
2196,87,1,1
2197,52,1,1
2198,92,1,1
2199,65,1,1
2200,55,1,1
2201,99,1,1
2202,70,1,1
2203,92,1,1
2204,41,1,1
2205,52,1,1
2206,36,1,1
2207,76,1,1
2208,65,1,1
2209,49,1,1
2210,28,1,1
2211,61,1,1
2212,36,1,1
2213,98,1,1
2214,7,1,1
2215,33,1,1
2216,65,1,1
2217,100,1,1
2218,95,1,1
2219,67,1,1
2220,56,1,1
2221,24,1,1
2222,61,1,1
2223,30,1,1
2224,90,1,1
2225,30,1,1
2226,25,1,1
2227,25,1,1
2228,62,1,1
2229,13,1,1
2230,13,1,1
2231,44,1,1
2232,57,1,1
2233,83,1,1
2234,55,1,1
2235,70,1,1
2236,100,1,1
2237,92,1,1
2238,85,1,1
2239,83,1,1
2240,39,1,1
2241,69,1,1
2242,96,1,1
2243,17,1,1
2244,66,1,1
2245,93,1,1
2246,29,1,1
2247,8,1,1
2248,57,1,1
2249,44,1,1
2250,12,1,1
2251,43,1,1
2252,86,1,1
2253,34,1,1
2254,43,1,1
2255,36,1,1
2256,45,1,1
2257,23,1,1
2258,1,1,1
2259,49,1,1
2260,71,1,1
2261,100,1,1
2262,38,1,1
2263,47,1,1
2264,88,1,1
2265,87,1,1
2266,44,1,1
2267,44,1,1
2268,81,1,1
2269,58,1,1
2270,82,1,1
2271,38,1,1
2272,37,1,1
2273,57,1,1
2274,71,1,1
2275,76,1,1
2276,22,1,1
2277,79,1,1
2278,91,1,1
2279,73,1,1
2280,52,1,1
2281,79,1,1
2282,21,1,1
2283,2,1,1
2284,8,1,1
2285,77,1,1
2286,76,1,1
2287,68,1,1
2288,93,1,1
2289,76,1,1
2290,46,1,1
2291,69,1,1
2292,10,1,1
2293,97,1,1
2294,45,1,1
2295,63,1,1
2296,5,1,1
2297,22,1,1
2298,1,1,1
2299,32,1,1
2300,30,1,1
2301,2,1,1
2302,86,1,1
2303,72,1,1
2304,25,1,1
2305,88,1,1
2306,30,1,1
2307,6,1,1
2308,7,1,1
2309,95,1,1
2310,84,1,1
2311,53,1,1
2312,27,1,1
2313,5,1,1
2314,92,1,1
2315,99,1,1
2316,32,1,1
2317,75,1,1
2318,26,1,1
2319,82,1,1
2320,73,1,1
2321,52,1,1
2322,60,1,1
2323,21,1,1
2324,35,1,1
2325,52,1,1
2326,76,1,1
2327,76,1,1
2328,26,1,1
2329,43,1,1
2330,83,1,1
2331,56,1,1
2332,97,1,1
2333,41,1,1
2334,52,1,1
2335,52,1,1
2336,42,1,1
2337,17,1,1
2338,28,1,1
2339,29,1,1
2340,81,1,1
2341,37,1,1
2342,66,1,1
2343,56,1,1
2344,76,1,1
2345,90,1,1
2346,96,1,1
2347,46,1,1
2348,88,1,1
2349,12,1,1
2350,75,1,1
2351,52,1,1
2352,41,1,1
2353,52,1,1
2354,72,1,1
2355,31,1,1
2356,93,1,1
2357,5,1,1
2358,13,1,1
2359,25,1,1
2360,28,1,1
2361,86,1,1
2362,60,1,1
2363,20,1,1
2364,3,1,1
2365,5,1,1
2366,12,1,1
2367,2,1,1
2368,18,1,1
2369,46,1,1
2370,48,1,1
2371,60,1,1
2372,64,1,1
2373,2,1,1
2374,11,1,1
2375,42,1,1
2376,43,1,1
2377,7,1,1
2378,41,1,1
2379,60,1,1
2380,99,1,1
2381,85,1,1
2382,71,1,1
2383,33,1,1
2384,12,1,1
2385,55,1,1
2386,83,1,1
2387,83,1,1
2388,51,1,1
2389,73,1,1
2390,87,1,1
2391,85,1,1
2392,47,1,1
2393,19,1,1
2394,49,1,1
2395,95,1,1
2396,100,1,1
2397,99,1,1
2398,50,1,1
2399,45,1,1
2400,18,1,1
2401,17,1,1
2402,60,1,1
2403,56,1,1
2404,98,1,1
2405,28,1,1
2406,17,1,1
2407,88,1,1
2408,44,1,1
2409,21,1,1
2410,17,1,1
2411,21,1,1
2412,91,1,1
2413,83,1,1
2414,37,1,1
2415,87,1,1
2416,34,1,1
2417,47,1,1
2418,13,1,1
2419,41,1,1
2420,49,1,1
2421,100,1,1
2422,77,1,1
2423,55,1,1
2424,14,1,1
2425,12,1,1
2426,17,1,1
2427,90,1,1
2428,1,1,1
2429,38,1,1
2430,52,1,1
2431,77,1,1
2432,67,1,1
2433,53,1,1
2434,35,1,1
2435,45,1,1
2436,11,1,1
2437,24,1,1
2438,20,1,1
2439,32,1,1
2440,90,1,1
2441,11,1,1
2442,22,1,1
2443,82,1,1
2444,70,1,1
2445,84,1,1
2446,32,1,1
2447,93,1,1
2448,54,1,1
2449,49,1,1
2450,20,1,1
2451,15,1,1
2452,28,1,1
2453,95,1,1
2454,42,1,1
2455,50,1,1
2456,17,1,1
2457,15,1,1
2458,53,1,1
2459,4,1,1
2460,49,1,1
2461,88,1,1
2462,98,1,1
2463,1,1,1
2464,61,1,1
2465,41,1,1
2466,47,1,1
2467,74,1,1
2468,4,1,1
2469,83,1,1
2470,86,1,1
2471,79,1,1
2472,31,1,1
2473,19,1,1
2474,100,1,1
2475,10,1,1
2476,91,1,1
2477,37,1,1
2478,89,1,1
2479,84,1,1
2480,36,1,1
2481,20,1,1
2482,65,1,1
2483,93,1,1
2484,8,1,1
2485,64,1,1
2486,35,1,1
2487,15,1,1
2488,19,1,1
2489,69,1,1
2490,64,1,1
2491,93,1,1
2492,42,1,1
2493,82,1,1
2494,83,1,1
2495,96,1,1
2496,57,1,1
2497,3,1,1
2498,14,1,1
2499,37,1,1
2500,53,1,1
2501,56,1,1
2502,21,1,1
2503,70,1,1
2504,87,1,1
2505,12,1,1
2506,59,1,1
2507,47,1,1
2508,77,1,1
2509,99,1,1
2510,50,1,1
2511,100,1,1
2512,30,1,1
2513,93,1,1
2514,55,1,1
2515,32,1,1
2516,4,1,1
2517,15,1,1
2518,36,1,1
2519,37,1,1
2520,54,1,1
2521,54,1,1
2522,36,1,1
2523,47,1,1
2524,68,1,1
2525,7,1,1
2526,3,1,1
2527,11,1,1
2528,30,1,1
2529,11,1,1
2530,17,1,1
2531,3,1,1
2532,48,1,1
2533,80,1,1
2534,44,1,1
2535,61,1,1
2536,21,1,1
2537,20,1,1
2538,36,1,1
2539,59,1,1
2540,13,1,1
2541,98,1,1
2542,32,1,1
2543,38,1,1
2544,55,1,1
2545,84,1,1
2546,87,1,1
2547,71,1,1
2548,100,1,1
2549,56,1,1
2550,45,1,1
2551,41,1,1
2552,2,1,1
2553,76,1,1
2554,17,1,1
2555,47,1,1
2556,6,1,1
2557,13,1,1
2558,39,1,1
2559,24,1,1
2560,49,1,1
2561,10,1,1
2562,23,1,1
2563,98,1,1
2564,14,1,1
2565,1,1,1
2566,59,1,1
2567,29,1,1
2568,12,1,1
2569,78,1,1
2570,81,1,1
2571,71,1,1
2572,77,1,1
2573,88,1,1
2574,93,1,1
2575,3,1,1
2576,58,1,1
2577,20,1,1
2578,31,1,1
2579,70,1,1
2580,27,1,1
2581,14,1,1
2582,78,1,1
2583,60,1,1
2584,38,1,1
2585,50,1,1
2586,57,1,1
2587,70,1,1
2588,64,1,1
2589,41,1,1
2590,90,1,1
2591,96,1,1
2592,54,1,1
2593,83,1,1
2594,50,1,1
2595,11,1,1
2596,34,1,1
2597,34,1,1
2598,57,1,1
2599,47,1,1
2600,57,1,1
2601,58,1,1
2602,64,1,1
2603,59,1,1
2604,53,1,1
2605,21,1,1
2606,63,1,1
2607,84,1,1
2608,3,1,1
2609,54,1,1
2610,77,1,1
2611,78,1,1
2612,20,1,1
2613,40,1,1
2614,98,1,1
2615,23,1,1
2616,59,1,1
2617,66,1,1
2618,56,1,1
2619,35,1,1
2620,29,1,1
2621,81,1,1
2622,70,1,1
2623,33,1,1
2624,74,1,1
2625,29,1,1
2626,41,1,1
2627,100,1,1
2628,12,1,1
2629,56,1,1
2630,2,1,1
2631,20,1,1
2632,37,1,1
2633,37,1,1
2634,84,1,1
2635,36,1,1
2636,95,1,1
2637,37,1,1
2638,23,1,1
2639,36,1,1
2640,79,1,1
2641,77,1,1
2642,70,1,1
2643,85,1,1
2644,42,1,1
2645,42,1,1
2646,76,1,1
2647,15,1,1
2648,96,1,1
2649,21,1,1
2650,50,1,1
2651,76,1,1
2652,35,1,1
2653,54,1,1
2654,39,1,1
2655,2,1,1
2656,95,1,1
2657,49,1,1
2658,12,1,1
2659,18,1,1
2660,75,1,1
2661,22,1,1
2662,26,1,1
2663,57,1,1
2664,36,1,1
2665,93,1,1
2666,13,1,1
2667,83,1,1
2668,19,1,1
2669,44,1,1
2670,4,1,1
2671,38,1,1
2672,63,1,1
2673,55,1,1
2674,84,1,1
2675,24,1,1
2676,61,1,1
2677,65,1,1
2678,12,1,1
2679,60,1,1
2680,98,1,1
2681,92,1,1
2682,8,1,1
2683,64,1,1
2684,23,1,1
2685,87,1,1
2686,98,1,1
2687,47,1,1
2688,33,1,1
2689,37,1,1
2690,48,1,1
2691,20,1,1
2692,40,1,1
2693,43,1,1
2694,67,1,1
2695,32,1,1
2696,36,1,1
2697,32,1,1
2698,60,1,1
2699,71,1,1
2700,59,1,1
2701,28,1,1
2702,85,1,1
2703,88,1,1
2704,85,1,1
2705,22,1,1
2706,11,1,1
2707,82,1,1
2708,98,1,1
2709,42,1,1
2710,65,1,1
2711,43,1,1
2712,96,1,1
2713,8,1,1
2714,56,1,1
2715,76,1,1
2716,2,1,1
2717,56,1,1
2718,87,1,1
2719,90,1,1
2720,6,1,1
2721,35,1,1
2722,53,1,1
2723,87,1,1
2724,13,1,1
2725,75,1,1
2726,39,1,1
2727,10,1,1
2728,57,1,1
2729,54,1,1
2730,95,1,1
2731,86,1,1
2732,26,1,1
2733,42,1,1
2734,26,1,1
2735,54,1,1
2736,94,1,1
2737,34,1,1
2738,38,1,1
2739,75,1,1
2740,75,1,1
2741,41,1,1
2742,6,1,1
2743,76,1,1
2744,67,1,1
2745,96,1,1
2746,30,1,1
2747,17,1,1
2748,47,1,1
2749,38,1,1
2750,15,1,1
2751,39,1,1
2752,12,1,1
2753,5,1,1
2754,31,1,1
2755,31,1,1
2756,41,1,1
2757,96,1,1
2758,99,1,1
2759,9,1,1
2760,61,1,1
2761,18,1,1
2762,77,1,1
2763,86,1,1
2764,69,1,1
2765,36,1,1
2766,57,1,1
2767,55,1,1
2768,86,1,1
2769,55,1,1
2770,87,1,1
2771,44,1,1
2772,29,1,1
2773,78,1,1
2774,28,1,1
2775,28,1,1
2776,54,1,1
2777,78,1,1
2778,36,1,1
2779,59,1,1
2780,96,1,1
2781,76,1,1
2782,89,1,1
2783,70,1,1
2784,23,1,1
2785,80,1,1
2786,41,1,1
2787,74,1,1
2788,62,1,1
2789,76,1,1
2790,69,1,1
2791,71,1,1
2792,45,1,1
2793,9,1,1
2794,87,1,1
2795,44,1,1
2796,81,1,1
2797,52,1,1
2798,66,1,1
2799,22,1,1
2800,24,1,1
2801,61,1,1
2802,23,1,1
2803,88,1,1
2804,6,1,1
2805,99,1,1
2806,44,1,1
2807,15,1,1
2808,62,1,1
2809,77,1,1
2810,51,1,1
2811,24,1,1
2812,97,1,1
2813,37,1,1
2814,31,1,1
2815,13,1,1
2816,49,1,1
2817,66,1,1
2818,3,1,1
2819,36,1,1
2820,44,1,1
2821,27,1,1
2822,91,1,1
2823,27,1,1
2824,25,1,1
2825,14,1,1
2826,51,1,1
2827,90,1,1
2828,86,1,1
2829,72,1,1
2830,4,1,1
2831,89,1,1
2832,94,1,1
2833,39,1,1
2834,88,1,1
2835,58,1,1
2836,67,1,1
2837,37,1,1
2838,54,1,1
2839,85,1,1
2840,69,1,1
2841,93,1,1
2842,81,1,1
2843,94,1,1
2844,51,1,1
2845,92,1,1
2846,55,1,1
2847,84,1,1
2848,6,1,1
